name,summary,sku,url,country,region,style,grape,rating,tasting_notes,food_pairings,price
Ganton & Larsen Prospect Winery Ogopogo's Lair Pinot Grigio 750 mL,Ganton & Larsen Prospect Winery Ogopogo's Lair Pinot Grigio 750 ml,307082,https://www.everythingwine.ca/prospect-winery-pinot-grigio,Canada,BC - Okanagan Valley,White,Pinot Grigio,100%,,,$13.99 
Quails' Gate Estate Winery Dry Riesling 750 mL,Quails' Gate Estate Winery Dry Riesling 750ml,308312,https://www.everythingwine.ca/quails-gate-dry-riesling,Canada,BC - Okanagan Valley,White,Riesling,,,,$16.99 
Chateau Gaudrelle  Vouvray Chenin Blanc  Val de Loire 750ml,Chateau Gaudrelle  Vouvray Chenin Blanc  Val de Loire 750ml,309567,https://www.everythingwine.ca/chateau-gaudrelle-vouvray,France,Loire - Vouvray,White,Chenin Blanc,,,,$34.98 
Matua  Hawkes Bay Sauvignon Blanc 750 ml ,Matua  Hawkes Bay Sauvignon Blanc 750 ml,309575,https://www.everythingwine.ca/matua-hawkes-bay-sauv-blanc,New Zealand,Hawkes Bay,White,Sauvignon Blanc,,,,$17.99 
Matua Marlborough Sauvignon Blanc 750 mL,Matua Marlborough Sauvignon Blanc 750 ml,309591,https://www.everythingwine.ca/matua-marlborough-sauv-blanc,New Zealand,Marlborough,White,Sauvignon Blanc,,"Soft in colour with green hues, this Marlborough Sauvignon Blanc shows tropical and citrus fruits along with attractive herbaceous/varietal characters on the nose. The palate is generous and fruit driven with classical Marlborough acidity giving a fresh,",,$21.98 
Screw it! Wines Pinot Grigio 1.5 L,Screw it! Pinot Grigio 1.5L,310235,https://www.everythingwine.ca/screw-it-pinot-grigio-1-5l,Canada,Canada,White,Pinot Grigio,,,,$17.98 
Ruffino Orvieto Classico  White Blend 750ml,Orvieto Classico Ruffino White Blend 750ml,31062,https://www.everythingwine.ca/ruffino-orvieto-classico,Italy,Tuscany,White,White Blend,,"Pale straw colour; citrus and apple fruit aromas and flavours; light-bodied, clean and crisp a hint of almond in the finish.",,$12.99 
Mezzacorona  Pinot Grigio 750ml,Mezzacorona  Pinot Grigio 750ml,312801,https://www.everythingwine.ca/mezzacorona-pinot-grigio,Italy,Trentino-Alto Adige,White,Pinot Grigio,,,,$16.49 
J Lohr  Riverstone  Chardonnay 375 mL,"A fresh, youthful and well textured Chardonnay its no surprise this wine from the J Lohr winery is one of our customer favourites. With flavours of white peach, floral, citrus, baking spices and honey this is a wine that partners exceptionally well with a number of dishes such as Salmon, chicken or an apple and fennel salad.",313833,https://www.everythingwine.ca/j-lohr-chardonnay-375-ml,USA,California - Monterey,White,Chardonnay,,"Exhibiting youthful hues of light to medium straw. The enticing aromas are reminiscent of  peaches, tangerine, yellow floral, baking spices, vanilla and cocoa. These aromas echo on the palate and are complemented by fresh orange and apricot, balanced with creamy texture. Flavors of crème brûlée and a touch of oak can be found on the long finish.","A wine that can be enjoyed with a diverse range of dishes, we recommend trying this Chardonnay with Salmon in a creamy citrus tarragon sauce or an apple and fennel salad with a citrus vinaigrette.",$13.49 
Oyster Bay Marlborough Sauvignon Blanc 750 mL,"Pale straw green in colour with brilliant clarity, Oyster Bay Marlborough Sauvignon Blanc is zesty and aromatic with lots of lively fruit characters. A concentration of assertive passionfruit and tropical fruit flavours with an abundant bouquet, it is a wine that is always crisp, elegant and refreshing. A well deserved customer favourite.",316570,https://www.everythingwine.ca/oyster-bay-sauv-blanc,New Zealand,Marlborough,White,Sauvignon Blanc,88%,"Pale straw green in colour with brilliant clarity, Oyster Bay Marlborough Sauvignon Blanc is zesty and aromatic with lots of lively fruit characters. A concentration of assertive passionfruit and tropical fruit flavours with an abundant bouquet, it is a wine that is always crisp, elegant and refreshing.","Pairs well with fresh pan fried fish, oysters, salads, canapés, smoked salmon, or spinach and ricotta stuffed cannelloni.",$17.99 
Gunderloch Fritz's Riesling 750 mL,Gunderloch Fritz's Riesling 750 mL,320135,https://www.everythingwine.ca/gunderloch-fritz-riesling,Germany,Rheinhessen,White,Riesling,,"This 2009 Rheinhessen Riesling is super-fruity yet quite bracing enough to be refreshing. Fruit forward notes of peach, green apple, and lime. Zesty, lively acidity balanced with mineral notes and a long, long finish makes this a great wine with spicy foo",,$21.98 
Gray Monk  Gewurztraminer 750 mL ,Gray Monk  Gewurztraminer 750 mL,321588,https://www.everythingwine.ca/gray-monk-gewurztraminer,Canada,BC - Okanagan Valley,White,Gewurztraminer,,,,$16.99 
Penfolds Koonunga Hill Chardonnay 750ml,Ppenfolds Koonunga Hill Chardonnay 750ml,321943,https://www.everythingwine.ca/penfolds-koonunga-hill-chard,Australia,South Australia,White,Chardonnay,,,,$20.98 
Pewsey Vale  The Contours Riesling 750 mL,Pewsey Vale  The Contours Riesling 750 mL,323022,https://www.everythingwine.ca/pewsey-vale-contours-riesling,Australia,Eden Valley,White,Riesling,,,,$36.98 
Vasse Felix Chardonnay 750 mL,Vasse Felix Chardonnay 750 mL,324079,https://www.everythingwine.ca/vasse-felix-chardonnay,Australia,Margaret River,White,Chardonnay,,,,$36.98 
Monkey Bay Sauvignon Blanc 750 mL,Monkey Bay Sauvignon Blanc 750 mL,324095,https://www.everythingwine.ca/monkey-bay-sauvignon-blanc,New Zealand,Marlborough,White,Sauvignon Blanc,,,,$15.49 
Concha Y Toro  Frontera Sauvignon Blanc 750 mL,Concha Y Toro Frontera Sauvignon Blanc 750 mL,324871,https://www.everythingwine.ca/concha-y-toro-f-sauv-blanc,Chile,Maipo Valley,White,Sauvignon Blanc,60%,,,$8.79 
Bonamici Cellars Sauv Blanc-Viognier 750 mL ,Bonamici Cellars Sauv Blanc-Viognier 750 mL,326264,https://www.everythingwine.ca/bonamici-sauv-blanc-viognier,Canada,BC - Okanagan Valley,White,White Blend,,"With the dedication in the winemaking process, you will appreciate the aromas of passionfruit, grassy floral, pear, apricots and hints of bell pepper.  Good acidity with nice clean balanced finish with nuances of peaches and vanilla in the aftertaste.","Excellent with all types of seafood with a West Coast flare, summer salads, grilled  chicken or chicken with light sauces.",$22.59 
Tommasi  Le Rosse  Pinot Grigio 750ml,Tommasi  Le Rosse  Pinot Grigio 750ml,326488,https://www.everythingwine.ca/tommasi-le-rosse-pinot-grigio,Italy,Veneto,White,Pinot Grigio,,"Always keeping a careful eye on tradition while ever ready to accept innovation, the Tommasi family has planted a vineyard composed entirely of Pinot Grigio grapes, in the heart of its newest fields in the Valpolicella Classica region. Called LE ROSSE, it",,$19.99 
Oyster Bay Marlborough Chardonnay 750 mL,"A customer favourite the Oyster Bay Chardonnay offers pure, incisive, ripe fruit flavours with concentrated citrus aromas. A versatile wine which compliments a number of culinary flavours and textures why not try it with pan fried fish, grilled shrimp or a chicken ceaser salad.",326728,https://www.everythingwine.ca/oyster-bay-chardonnay,New Zealand,Marlborough,White,Chardonnay,80%,"This Chardonnay has pure, incisive, ripe fruit flavours. Boasting concentrated aromas and flavours of ripe citrus and stonefruit, balanced with subtle oak, and a creamy texture to finish.","This wine compliments creamy, salty or citrus dishes in addition to fine textures pasta and tempura. Why not enjoy it with some pan fried fish in butter,  a chicken ceaser salad, shrimp straight of the grill or some quiche.",$19.99 
Boutari Kretikos White750ml,Boutari Kretikos White750ml,327437,https://www.everythingwine.ca/boutari-kretikos-white,Greece,Other,White,White Blend,,,,$14.98 
Jackson-Triggs Vintners Proprietors' Selection Chardonnay 750 mL,Jackson-Triggs Vintners Proprietors' Selection Chardonnay 750ml,328518,https://www.everythingwine.ca/jt-proprietors-chardonnay,Canada,Canada,White,Chardonnay,,,,$8.99 
Blue Mountain Vineyard Pinot Gris 750 mL,Blue Mountain Vineyard Pinot Gris 750 mL,329458,https://www.everythingwine.ca/blue-mountain-pinot-gris,Canada,BC - Okanagan Valley,White,Pinot Gris,,"The 2010 Pinot Gris has a citrus, tangerine nose with rich, dense tangerine/lemon flavours across the palate and notes of orange peel and spice. The structure of the wine will allow it to age beautifully for 4-6 years.",,$23.98 
J Lohr  Cypress Vineyards Chardonnay 750 mL,J Lohr  Cypress Vineyards Chardonnay 750 mL,334458,https://www.everythingwine.ca/j-lohr-cypress-chardonnay,USA,California - Central Coast,White,Chardonnay,,,,$18.98 
Hardy's Stamp Chardonnay / Semillon 750 mL,Hardy's Stamp Chardonnay / Semillon 750 mL,335638,https://www.everythingwine.ca/hardy-s-stamp-chard-sem,Australia,South Australia,White,White Blend,80%,,,$9.99 
Flip Flop Moscato 750 mL,Flip Flop Moscato 750 mL,336479,https://www.everythingwine.ca/flip-flop-moscato,USA,California,White,Moscato,,,,$10.98 
Black Tower  Rivaner 750 mL,Black Tower  Rivaner 750ml,336503,https://www.everythingwine.ca/black-tower-rivaner,Germany,Germany,White,Muller Thurgau,,,,$13.98 
Black Tower  Rivaner 1.5L,Black Tower  Rivaner 1.5L,336529,https://www.everythingwine.ca/black-tower-rivaner-1-5l,Germany,Other,White,Muller Thurgau,,,,$23.98 
Two Oceans  Sauvignon Blanc 750ml,Two Oceans  Sauvignon Blanc 750ml,340380,https://www.everythingwine.ca/two-oceans-sauvignon-blanc,South Africa,Western Cape,White,Sauvignon Blanc,,,,$9.29 
Villa Maria  Private Bin Sauvignon Blanc 750 mL,Villa Maria Estate Sauvignon Blanc 750 mL,342360,https://www.everythingwine.ca/villa-maria-sauvignon-blanc,New Zealand,Marlborough,White,Sauvignon Blanc,,,,$16.99 
Banfi  Le Rime  Pinot Grigio 750 mL,Banfi  Le Rime  Pinot Grigio 750 mL,344663,https://www.everythingwine.ca/banfi-le-rime-pinot-grigio,Italy,Tuscany,White,Pinot Grigio,,,,$15.98 
Synchromesh Wines Thorny Vines Vineyard Riesling 750 mL,Synchromesh Wines Riesling Thorny Vines Vineyard 750ml,345942,https://www.everythingwine.ca/synchromesh-riesling-thorny,Canada,BC - Okanagan Valley,White,Riesling,,"Intense mandarin, honeyed lemon with chalky acidity and a soft kiss of apple pie on the finish.  Off-dry, but with persistent acid.",,$28.98 
Domaine Juliette Avril Chateauneuf du Pape White Blend 750 mL,Domaine Juliette Avril Chateauneuf du Pape White Blend 750 mL,349068,https://www.everythingwine.ca/juliette-avril-cndp-blanc,France,Rhone - Chateauneuf du Pape,White,White Blend,,,,$50.98 
Blue Mountain Vineyard Chardonnay 750 mL,Blue Mountain Vineyard Chardonnay 750 mL,350108,https://www.everythingwine.ca/blue-mountain-chardonnay,Canada,BC - Okanagan Valley,White,Chardonnay,,"The 2010 Chardonnay displays complex flavours of citrus and toast with a fresh yet rich lemony character, and anise notes on the finish. The structure of the wine will allow it to age beautifully for 4-6 years.",,$23.98 
Fetzer Shaly Loam Gewurztraminer 750 mL,Fetzer Gewurztraminer 750 mL,350843,https://www.everythingwine.ca/fetzer-gewurztraminer,USA,California,White,Gewurztraminer,,,,$13.49 
Black Cellar Pinot Grigio Chardonnay 750 mL,Black Cellar Pinot Grigio Chardonnay 750ml,351403,https://www.everythingwine.ca/black-cellar-pg-chard,Canada,Canada,White,White Blend,,,,$8.97 
Rocca delle Macie  Moonlite White Blend 750 mL,Rocca delle Macie  Moonlite White Blend 750 mL,352948,https://www.everythingwine.ca/rocca-delle-macie-moonlite,Italy,Tuscany,White,White Blend,,,,$21.98 
Lake Sonoma Winery Russion River Chardonnay 750 mL,Lake Sonoma Winery Russion River Chardonnay 750 mL,355693,https://www.everythingwine.ca/lake-sonoma-chardonnay,USA,California - Russian River,White,Chardonnay,,,,$27.98 
Ironstone Vineyards Obsession Symphony White Blend 750 mL,Ironstone Vineyards Obsession  Symphony 750ml,355784,https://www.everythingwine.ca/ironstone-obsession-symphony,USA,California - Lodi,White,White Blend,100%,,,$20.98 
Blasted Church Vineyards Pinot Gris 750 mL ,Blasted Church Vineyards Pinot Gris 750 mL,35683,https://www.everythingwine.ca/blasted-church-pinot-gris,Canada,BC - Okanagan Valley,White,Pinot Gris,,,,$21.48 
Blue Nun Riesling 750ml,Blue Nun Riesling 750ml,357343,https://www.everythingwine.ca/blue-nun-riesling,Germany,Other,White,Riesling,,,,$11.99 
Summerhill Pyramid Winery Cipes Brut 750 mL,Summerhill Pyramid Winery Cipes Brut 750 mL,358010,https://www.everythingwine.ca/summerhill-cipes-brut-1,Canada,BC - Okanagan Valley,White,Other,,"Aromas of apple, lime, pear, almonds and grapefruit. On the palate Cipes Brut exhibits crisp acidity, a soft, creamy mousse, and a long finish.","A great sparkling wine for any occasion. A delightful aperitif with cheeses, fruit, hors d'oeuvres, and lighter dishes.","
                            $26.48                        "
Murphy-Goode The Fume Sauvignon Blanc 750 mL,Murphy Goode 'The Fume' Sauvignon Blanc 750ml,359299,https://www.everythingwine.ca/murphy-goode-sauvignon-blanc,USA,California - North Coast,White,Sauvignon Blanc,,,,$22.98 
Louis Latour Grand Ardeche Chardonnay 750ml,Louis Latour Grand Ardeche Chardonnay 750ml,359349,https://www.everythingwine.ca/grand-ardeche-chardonnay,France,Burgundy,White,Chardonnay,,,,$28.98 
Sonoma-Cutrer Russian River Ranches Chardonnay 750 mL,"Refreshing and juicy with crisp, zesty flavors of lemon drop, green apple, barrel spice and lime that dissolve to a light, creamy mid-palate before ending with a signature citrus acidity and long, palate-cleansing finish. ",359505,https://www.everythingwine.ca/sonoma-cutrer-chardonnay,USA,California - Russian River,White,Chardonnay,,"True to the Russian River Ranches style, the wine is beautifully focused with a nice, bright acidity and balanced by a long, palate structure. Refreshing and juicy with crisp, zesty flavors of lemon drop, green apple, barrel spice and lime that dissolve to a light, creamy mid-palate before ending with Sonoma-Cutrer’s signature citrus acidity and a long, palate-cleansing finish.","A great accompaniment to a Risotto, chicken, salmon or prawn dishes. Or why not try with a Squash soup?",$27.99 
Cloudy Bay Chardonnay 750 mL,Cloudy Bay Chardonnay 750 mL,359513,https://www.everythingwine.ca/cloudy-bay-chardonnay,New Zealand,Hawkes Bay,White,Chardonnay,,,,$39.98 
La Chablisienne Chablis Chardonnay 750ml,La Chablisienne Chablis Chardonnay 750ml,359844,https://www.everythingwine.ca/la-chablisienne-chablis,France,Chablis,White,Chardonnay,,,,$32.99 
Peller Estates Proprietor's Reserve Pinot Grigio 1.5 L,Peller Proprietor's Reserve Pinot Grigio 1.5L,361089,https://www.everythingwine.ca/peller-prop-res-pn-grigio,Canada,BC - Okanagan Valley,White,Pinot Grigio,,,,$14.99 
Peller Estates Proprietor's Reserve Pinot Grigio 4.0 L,Peller  Proprietor's Reserve Pinot Grigio 4L,361105,https://www.everythingwine.ca/peller-pr-pinot-grigio-4l,Canada,Canada,White,Pinot Grigio,,,,$35.49 
Pellers Estate Proprietor's Reserve Pinot Grigio 750 mL,Peller  Proprietor's Reserve Pinot Grigio 750ml,361220,https://www.everythingwine.ca/peller-prop-res-pinot-grigio,Canada,Canada,White,Pinot Grigio,20%,,,$7.79 
Sebastiani  Sonoma  Chardonnay 750 mL,Sebastiani  Sonoma Chardonnay 750ml,361634,https://www.everythingwine.ca/sebastiani-sonoma-chardonnay,USA,California - Sonoma,White,Chardonnay,,,,$20.99 
Bolla  Pinot Grigio 750ml,Bolla  Pinot Grigio 750ml,363622,https://www.everythingwine.ca/bolla-pinot-grigio,Italy,Veneto,White,Pinot Grigio,,,,$11.49 
Painted Wolf The Den Chenin Blanc 750 mL,Painted Wolf The Den Chenin Blanc 750 mL,364539,https://www.everythingwine.ca/painted-wolf-the-den-chenin,South Africa,Swartland,White,Chenin Blanc,,,,$17.98 
Barefoot Chardonnay 750 mL,Barefoot Chardonnay 750ml,365080,https://www.everythingwine.ca/barefoot-chardonnay,USA,California,White,Chardonnay,,,,$9.99 
Mirassou Winery Chardonnay 750 mL,Mirassou Central Coast Chardonnay 750ml,366898,https://www.everythingwine.ca/mirassou-chardonnay,USA,California - Central Coast,White,Chardonnay,,,,$16.98 
La Crema  Sonoma Coast Chardonnay  750 mL,La Crema  Chardonnay  750 ml,366948,https://www.everythingwine.ca/la-crema-chardonnay,USA,California - Sonoma,White,Chardonnay,,,,$28.99 
Hugel Gentil White Blend 750 mL ,Hugel Gentil White Blend 750 mL,367284,https://www.everythingwine.ca/hugel-gentil-white,France,Alsace,White,White Blend,,,,$22.98 
Bodacious White White Blend 750 mL,"A customer favourite and a wonderful Canadian white from the heart of the Fair Play Viticulture area. Bodacious White White Blend is a rich, crisp and fruit-forwardly bold with aromas of tropical fruit, citrus and peach.",370833,https://www.everythingwine.ca/bodacious-white,Canada,Canada,White,White Blend,,"Rich, crisp and fruit-forwardly bold with aromas of tropical fruit, citrus and peach",,$10.29 
Matanzas Creek Sonoma County Sauvignon Blanc 750 mL,Matanzas Creek Sonoma County Sauvignon Blanc 750ml,372086,https://www.everythingwine.ca/matanzas-creek-sauv-blanc,USA,California - Sonoma,White,Sauvignon Blanc,,,,$26.98 
